alpha,image_id,reference_path,test_path,height,width,channels,psnr_db,ssim,status
0.9,IMG20260412080840,c:\CSUAP\data\test\IMG20260412080840.jpg,c:\CSUAP\outputs\cloaked\test\alpha_0.90\img10.png,2592,1944,3,29.844525204399105,0.9591951966285706,ok
0.9,IMG20260526135526,c:\CSUAP\data\test\IMG20260526135526.jpg,c:\CSUAP\outputs\cloaked\test\alpha_0.90\img11.png,2592,1944,3,29.79122601414344,0.9004581570625305,ok
0.9,IMG20260901061925,c:\CSUAP\data\test\IMG20260901061925.jpg,c:\CSUAP\outputs\cloaked\test\alpha_0.90\img12.png,2592,1944,3,29.889165816694092,0.9449543952941895,ok
0.9,IMG20260901061929,c:\CSUAP\data\test\IMG20260901061929.jpg,c:\CSUAP\outputs\cloaked\test\alpha_0.90\img13.png,2592,1944,3,29.854540474492836,0.8956367373466492,ok
0.9,IMG20260901061958,c:\CSUAP\data\test\IMG20260901061958.jpg,c:\CSUAP\outputs\cloaked\test\alpha_0.90\img14.png,2592,1944,3,29.83813861266688,0.9002431035041809,ok
0.9,IMG20260901064646,c:\CSUAP\data\test\IMG20260901064646.jpg,c:\CSUAP\outputs\cloaked\test\alpha_0.90\img15.png,2592,1944,3,29.868743374583076,0.9478853344917297,ok
0.9,IMG20260901064701,c:\CSUAP\data\test\IMG20260901064701.jpg,c:\CSUAP\outputs\cloaked\test\alpha_0.90\img16.png,2592,1944,3,29.907816591957722,0.9545480608940125,ok
0.9,IMG20260901064905,c:\CSUAP\data\test\IMG20260901064905.jpg,c:\CSUAP\outputs\cloaked\test\alpha_0.90\img17.png,2592,1944,3,29.814599569040737,0.9544463157653809,ok
0.9,IMG20260902163750,c:\CSUAP\data\test\IMG20260902163750.jpg,c:\CSUAP\outputs\cloaked\test\alpha_0.90\img18.png,2592,1944,3,29.901984225382424,0.8937886357307434,ok
0.9,IMG20260902163758,c:\CSUAP\data\test\IMG20260902163758.jpg,c:\CSUAP\outputs\cloaked\test\alpha_0.90\img19.png,2592,1944,3,29.828125001681798,0.9061385989189148,ok
0.9,IMG20260906165207,c:\CSUAP\data\test\IMG20260906165207.jpg,c:\CSUAP\outputs\cloaked\test\alpha_0.90\img20.png,2592,1944,3,29.82850603173446,0.9190590977668762,ok
0.9,IMG20260906165208,c:\CSUAP\data\test\IMG20260906165208.jpg,c:\CSUAP\outputs\cloaked\test\alpha_0.90\img21.png,2592,1944,3,29.82880403542942,0.9189804196357727,ok
0.9,IMG20260906165213,c:\CSUAP\data\test\IMG20260906165213.jpg,c:\CSUAP\outputs\cloaked\test\alpha_0.90\img22.png,2592,1944,3,29.805900930042913,0.9256486892700195,ok
0.9,IMG20260906165218,c:\CSUAP\data\test\IMG20260906165218.jpg,c:\CSUAP\outputs\cloaked\test\alpha_0.90\img23.png,2592,1944,3,29.824587478595905,0.9311478734016418,ok
0.9,IMG20260906165223,c:\CSUAP\data\test\IMG20260906165223.jpg,c:\CSUAP\outputs\cloaked\test\alpha_0.90\img24.png,2592,1944,3,29.796350774702802,0.9373135566711426,ok
0.9,IMG20260906165228,c:\CSUAP\data\test\IMG20260906165228.jpg,c:\CSUAP\outputs\cloaked\test\alpha_0.90\img25.png,2592,1944,3,29.810568637638575,0.9160189032554626,ok
0.9,IMG20260906165230,c:\CSUAP\data\test\IMG20260906165230.jpg,c:\CSUAP\outputs\cloaked\test\alpha_0.90\img26.png,2592,1944,3,29.815127524320797,0.9127787947654724,ok
0.9,IMG20260906165231,c:\CSUAP\data\test\IMG20260906165231.jpg,c:\CSUAP\outputs\cloaked\test\alpha_0.90\img27.png,2592,1944,3,29.81594404755681,0.9125644564628601,ok
0.9,IMG20260906165235,c:\CSUAP\data\test\IMG20260906165235.jpg,c:\CSUAP\outputs\cloaked\test\alpha_0.90\img28.png,2592,1944,3,29.811095511728105,0.9168667793273926,ok
0.9,IMG20260906165242,c:\CSUAP\data\test\IMG20260906165242.jpg,c:\CSUAP\outputs\cloaked\test\alpha_0.90\img29.png,2592,1944,3,29.803079804224758,0.9182493090629578,ok
0.9,received_2081552955994974,c:\CSUAP\data\test\received_2081552955994974.jpeg,c:\CSUAP\outputs\cloaked\test\alpha_0.90\img30.png,1560,1170,3,29.81735260220306,0.8562676310539246,ok
1.0,4610,c:\CSUAP\data\test\4610.jpg,c:\CSUAP\outputs\cloaked\test\alpha_1.00\img1.png,4096,3072,3,28.795802824106623,0.9619701504707336,ok
1.0,4761,c:\CSUAP\data\test\4761.jpg,c:\CSUAP\outputs\cloaked\test\alpha_1.00\img2.png,4032,2688,3,28.697740439302596,0.9235031604766846,ok
1.0,5e03b897-22d4-4a14-a22e-ddcd38187020,c:\CSUAP\data\test\5e03b897-22d4-4a14-a22e-ddcd38187020.jpg,c:\CSUAP\outputs\cloaked\test\alpha_1.00\img3.png,729,581,3,28.718325200216857,0.753486156463623,ok
1.0,9b03a6af-302f-4350-8f3d-f68c820cbb7f,c:\CSUAP\data\test\9b03a6af-302f-4350-8f3d-f68c820cbb7f.jpg,c:\CSUAP\outputs\cloaked\test\alpha_1.00\img4.png,1312,982,3,28.755481635793604,0.8365264534950256,ok
1.0,a7f65312-8df7-4bec-ba76-4adba2196a07-1_all_2610,c:\CSUAP\data\test\a7f65312-8df7-4bec-ba76-4adba2196a07-1_all_2610.jpg,c:\CSUAP\outputs\cloaked\test\alpha_1.00\img5.png,3280,2464,3,28.815488552360197,0.9517059922218323,ok
1.0,a7f65312-8df7-4bec-ba76-4adba2196a07-1_all_7407,c:\CSUAP\data\test\a7f65312-8df7-4bec-ba76-4adba2196a07-1_all_7407.jpg,c:\CSUAP\outputs\cloaked\test\alpha_1.00\img6.png,3280,2464,3,28.94236893092377,0.9260287284851074,ok
1.0,d23ff9e4-b149-48a8-aed2-f922a0508488,c:\CSUAP\data\test\d23ff9e4-b149-48a8-aed2-f922a0508488.jpg,c:\CSUAP\outputs\cloaked\test\alpha_1.00\img7.png,858,619,3,28.87471910041201,0.7534615397453308,ok
1.0,IMG20250822231100,c:\CSUAP\data\test\IMG20250822231100.jpg,c:\CSUAP\outputs\cloaked\test\alpha_1.00\img8.png,2592,1944,3,29.121631841651382,0.9260150790214539,ok
1.0,IMG20260108150419,c:\CSUAP\data\test\IMG20260108150419.jpg,c:\CSUAP\outputs\cloaked\test\alpha_1.00\img9.png,2592,1944,3,28.685140462633314,0.9307829737663269,ok
1.0,IMG20260412080840,c:\CSUAP\data\test\IMG20260412080840.jpg,c:\CSUAP\outputs\cloaked\test\alpha_1.00\img10.png,2592,1944,3,28.725093328578307,0.9487624764442444,ok
1.0,IMG20260526135526,c:\CSUAP\data\test\IMG20260526135526.jpg,c:\CSUAP\outputs\cloaked\test\alpha_1.00\img11.png,2592,1944,3,28.668103112164953,0.8753485679626465,ok
1.0,IMG20260901061925,c:\CSUAP\data\test\IMG20260901061925.jpg,c:\CSUAP\outputs\cloaked\test\alpha_1.00\img12.png,2592,1944,3,28.764866758467782,0.9316287040710449,ok
1.0,IMG20260901061929,c:\CSUAP\data\test\IMG20260901061929.jpg,c:\CSUAP\outputs\cloaked\test\alpha_1.00\img13.png,2592,1944,3,28.751141800899003,0.8718093037605286,ok
1.0,IMG20260901061958,c:\CSUAP\data\test\IMG20260901061958.jpg,c:\CSUAP\outputs\cloaked\test\alpha_1.00\img14.png,2592,1944,3,28.736845035535914,0.8791499137878418,ok
1.0,IMG20260901064646,c:\CSUAP\data\test\IMG20260901064646.jpg,c:\CSUAP\outputs\cloaked\test\alpha_1.00\img15.png,2592,1944,3,28.745677563848165,0.93550705909729,ok
1.0,IMG20260901064701,c:\CSUAP\data\test\IMG20260901064701.jpg,c:\CSUAP\outputs\cloaked\test\alpha_1.00\img16.png,2592,1944,3,28.78630349662325,0.943464994430542,ok
1.0,IMG20260901064905,c:\CSUAP\data\test\IMG20260901064905.jpg,c:\CSUAP\outputs\cloaked\test\alpha_1.00\img17.png,2592,1944,3,28.690513582989105,0.9434888958930969,ok
1.0,IMG20260902163750,c:\CSUAP\data\test\IMG20260902163750.jpg,c:\CSUAP\outputs\cloaked\test\alpha_1.00\img18.png,2592,1944,3,28.808894773453645,0.8722559809684753,ok
1.0,IMG20260902163758,c:\CSUAP\data\test\IMG20260902163758.jpg,c:\CSUAP\outputs\cloaked\test\alpha_1.00\img19.png,2592,1944,3,28.719221423364512,0.8847107887268066,ok
1.0,IMG20260906165207,c:\CSUAP\data\test\IMG20260906165207.jpg,c:\CSUAP\outputs\cloaked\test\alpha_1.00\img20.png,2592,1944,3,28.713841976017143,0.9004185199737549,ok
1.0,IMG20260906165208,c:\CSUAP\data\test\IMG20260906165208.jpg,c:\CSUAP\outputs\cloaked\test\alpha_1.00\img21.png,2592,1944,3,28.71406331042484,0.9003780484199524,ok
1.0,IMG20260906165213,c:\CSUAP\data\test\IMG20260906165213.jpg,c:\CSUAP\outputs\cloaked\test\alpha_1.00\img22.png,2592,1944,3,28.685780179451406,0.9084300994873047,ok
1.0,IMG20260906165218,c:\CSUAP\data\test\IMG20260906165218.jpg,c:\CSUAP\outputs\cloaked\test\alpha_1.00\img23.png,2592,1944,3,28.704109503547244,0.9143950343132019,ok
1.0,IMG20260906165223,c:\CSUAP\data\test\IMG20260906165223.jpg,c:\CSUAP\outputs\cloaked\test\alpha_1.00\img24.png,2592,1944,3,28.671490588038733,0.9224746823310852,ok
1.0,IMG20260906165228,c:\CSUAP\data\test\IMG20260906165228.jpg,c:\CSUAP\outputs\cloaked\test\alpha_1.00\img25.png,2592,1944,3,28.694020319059987,0.8962235450744629,ok
1.0,IMG20260906165230,c:\CSUAP\data\test\IMG20260906165230.jpg,c:\CSUAP\outputs\cloaked\test\alpha_1.00\img26.png,2592,1944,3,28.701061890574895,0.8928720355033875,ok
1.0,IMG20260906165231,c:\CSUAP\data\test\IMG20260906165231.jpg,c:\CSUAP\outputs\cloaked\test\alpha_1.00\img27.png,2592,1944,3,28.70183521480024,0.8925935626029968,ok
1.0,IMG20260906165235,c:\CSUAP\data\test\IMG20260906165235.jpg,c:\CSUAP\outputs\cloaked\test\alpha_1.00\img28.png,2592,1944,3,28.694296292585694,0.897433340549469,ok
1.0,IMG20260906165242,c:\CSUAP\data\test\IMG20260906165242.jpg,c:\CSUAP\outputs\cloaked\test\alpha_1.00\img29.png,2592,1944,3,28.68378021013936,0.8985491394996643,ok
1.0,received_2081552955994974,c:\CSUAP\data\test\received_2081552955994974.jpeg,c:\CSUAP\outputs\cloaked\test\alpha_1.00\img30.png,1560,1170,3,28.697309708868204,0.826374351978302,ok
